dt,program_title,device_name,country_code,product_type,unique_users,content_count
2018-10-01,White Collar,ios,Normway,svod,8,8
2018-10-01,White Collar,ios,Sweden,svod,15,15
2018-10-01,White Collar,lg2013xdk,Normway,svod,1,1
2018-10-01,White Collar,lg2015xdk,Finland,svod,1,1
2018-10-01,White Collar,lg2015xdk,Normway,svod,1,1
2018-10-01,White Collar,lg2016xdk,Sweden,svod,2,2
2018-10-01,White Collar,lg2017xdk,Denmark,svod,1,1
2018-10-01,White Collar,lg2017xdk,Finland,svod,4,5
2018-10-01,White Collar,lg2017xdk,Normway,svod,1,1
2018-10-01,White Collar,lg2017xdk,Sweden,svod,1,1
2018-10-01,White Collar,pcdash,Denmark,svod,16,19
2018-10-01,White Collar,pcdash,Finland,svod,6,8
2018-10-01,White Collar,pcdash,Normway,svod,12,13
2018-10-01,White Collar,pcdash,Sweden,svod,14,19
2018-10-01,White Collar,pcdashpr,Normway,svod,1,2
2018-10-01,White Collar,pcdashpr,Sweden,svod,2,2
2018-10-01,White Collar,pchls,Denmark,svod,4,4
2018-10-01,White Collar,pchls,Normway,svod,3,4
2018-10-01,White Collar,pchls,Sweden,svod,2,2
2018-10-01,White Collar,ps4xdk,Denmark,svod,3,3
2018-10-01,White Collar,ps4xdk,Finland,svod,2,3
2018-10-01,White Collar,ps4xdk,Normway,svod,2,3
2018-10-01,White Collar,ps4xdk,Sweden,svod,3,3
2018-10-01,White Collar,samsung2013xdk,Denmark,svod,2,2
2018-10-01,White Collar,samsung2014xdk,Normway,svod,2,4
2018-10-01,White Collar,samsung2014xdk,Sweden,svod,3,5
2018-10-01,White Collar,samsung2015xdk,Denmark,svod,1,1
2018-10-01,White Collar,samsung2015xdk,Finland,svod,1,1
2018-10-01,White Collar,samsung2015xdk,Normway,svod,3,4
2018-10-01,White Collar,samsung2015xdk,Sweden,svod,1,1
2018-10-01,White Collar,samsung2016xdk,Denmark,svod,1,1
2018-10-01,White Collar,samsung2016xdk,Finland,svod,1,1
2018-10-01,White Collar,samsung2016xdk,Normway,svod,3,3
2018-10-01,White Collar,samsung2017xdk,Denmark,svod,3,3
2018-10-01,White Collar,samsung2017xdk,Normway,svod,1,2
2018-10-01,White Collar,samsung2017xdk,Sweden,svod,1,1
2018-10-01,White Collar,xboxonexdk,Finland,svod,1,2
2018-10-01,White Collar,xboxonexdk,Normway,svod,1,1
2018-10-01,White Fang,atv,Normway,svod,1,1
2018-10-01,White Fang 2: Myth of the White Wolf,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Wicked Tuna,androiddash,Sweden,svod,1,1
2018-10-01,Wicked Tuna,chromecast,Sweden,svod,1,1
2018-10-01,Wicked tuna,androiddash,Sweden,svod,1,1
2018-10-01,Wicked tuna,pcdash,Sweden,svod,1,1
2018-10-01,Wild Canada,pcdash,Denmark,svod,1,1
2018-10-01,Wild Canada,pcdash,Normway,svod,1,1
2018-10-01,Wild Canada,pcdash,Sweden,svod,1,1
2018-10-01,Wild Card,androiddash,Finland,svod,1,1
2018-10-01,Wild Card,androiddash,Sweden,svod,2,2
2018-10-01,Wild Card,atv,Normway,svod,1,1
2018-10-01,Wild Card,atv,Sweden,svod,1,1
2018-10-01,Wild Card,chromecast,Denmark,svod,2,2
2018-10-01,Wild Card,chromecast,Normway,svod,2,2
2018-10-01,Wild Card,chromecast,Sweden,svod,2,2
2018-10-01,Wild Card,ios,Denmark,svod,6,6
2018-10-01,Wild Card,ios,Finland,svod,1,1
2018-10-01,Wild Card,ios,Normway,svod,2,2
2018-10-01,Wild Card,ios,Sweden,svod,4,4
2018-10-01,Wild Card,lg2016xdk,Denmark,svod,1,1
2018-10-01,Wild Card,lg2017xdk,Sweden,svod,1,1
2018-10-01,Wild Card,pcdash,Denmark,svod,3,3
2018-10-01,Wild Card,pchls,Denmark,svod,1,1
2018-10-01,Wild Card,pchls,Sweden,svod,1,1
2018-10-01,Wild Card,ps4xdk,Denmark,svod,1,1
2018-10-01,Wild Card,ps4xdk,Normway,svod,1,1
2018-10-01,Wild Card,samsung2014xdk,Denmark,svod,1,1
2018-10-01,Wild Card,samsung2014xdk,Sweden,svod,2,2
2018-10-01,Wild Card,samsung2015xdk,Denmark,svod,1,1
2018-10-01,Wild Card,samsung2015xdk,Finland,svod,1,1
2018-10-01,Wild Card,samsung2015xdk,Sweden,svod,2,2
2018-10-01,Wild Card,samsung2017xdk,Denmark,svod,1,1
2018-10-01,Wild Card,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Wild India: Land of Wonders,androiddash,Sweden,svod,1,1
2018-10-01,Wild Instinct,androiddash,Sweden,svod,1,1
2018-10-01,Wild Instinct,ps3xdk,Denmark,svod,1,1
2018-10-01,Wild Kratts,androiddash,Denmark,svod,1,1
2018-10-01,Wild Kratts,ios,Denmark,svod,1,1
2018-10-01,Wild New Zealand,atv,Denmark,svod,1,1
2018-10-01,Wild New Zealand,ios,Denmark,svod,2,2
2018-10-01,Wildest Europe,ios,Sweden,svod,2,2
2018-10-01,Wilfred,androiddash,Normway,svod,1,1
2018-10-01,Wilfred,ios,Denmark,svod,2,2
2018-10-01,Wilfred,ios,Finland,svod,1,3
2018-10-01,Wilfred,pcdash,Denmark,svod,1,1
2018-10-01,Wilfred,pcdash,Finland,svod,1,1
2018-10-01,Wilfred,ps4xdk,Sweden,svod,1,1
2018-10-01,Wilfred,samsung2017xdk,Denmark,svod,1,1
2018-10-01,Will & Grace,androiddash,Denmark,svod,12,12
2018-10-01,Will & Grace,androiddash,Finland,svod,21,33
2018-10-01,Will & Grace,androiddash,Normway,svod,6,9
2018-10-01,Will & Grace,androiddash,Sweden,svod,12,17
2018-10-01,Will & Grace,androidxdk,Denmark,svod,5,6
2018-10-01,Will & Grace,androidxdk,Finland,svod,2,2
2018-10-01,Will & Grace,androidxdk,Normway,svod,2,2
2018-10-01,Will & Grace,androidxdk,Sweden,svod,2,3
2018-10-01,Will & Grace,atv,Denmark,svod,21,26
2018-10-01,Will & Grace,atv,Finland,svod,2,2
2018-10-01,Will & Grace,atv,Normway,svod,12,15
2018-10-01,Will & Grace,atv,Sweden,svod,17,21
2018-10-01,Will & Grace,chromecast,Denmark,svod,28,43
2018-10-01,Will & Grace,chromecast,Finland,svod,6,8
2018-10-01,Will & Grace,chromecast,Normway,svod,10,24
2018-10-01,Will & Grace,chromecast,Sweden,svod,23,46
2018-10-01,Will & Grace,ios,Denmark,svod,2,2
2018-10-01,Will & Grace,ios,Denmark,svod,52,78
2018-10-01,Will & Grace,ios,Finland,svod,21,23
2018-10-01,Will & Grace,ios,Normway,svod,6,14
2018-10-01,Will & Grace,ios,Sweden,svod,2,2
2018-10-01,Will & Grace,ios,Sweden,svod,26,34
2018-10-01,Will & Grace,lg2012xdk,Finland,svod,2,2
2018-10-01,Will & Grace,lg2013xdk,Denmark,svod,2,2
2018-10-01,Will & Grace,lg2013xdk,Finland,svod,1,1
2018-10-01,Will & Grace,lg2015xdk,Denmark,svod,1,1
2018-10-01,Will & Grace,lg2015xdk,Normway,svod,1,1
2018-10-01,Will & Grace,lg2016xdk,Denmark,svod,5,5
2018-10-01,Will & Grace,lg2016xdk,Finland,svod,2,2
2018-10-01,Will & Grace,lg2016xdk,Normway,svod,2,2
2018-10-01,Will & Grace,lg2017xdk,Denmark,svod,6,7
2018-10-01,Will & Grace,lg2017xdk,Normway,svod,1,1
2018-10-01,Will & Grace,lg2017xdk,Sweden,svod,4,10
2018-10-01,Will & Grace,pcdash,Denmark,svod,27,42
2018-10-01,Will & Grace,pcdash,Finland,svod,17,19
2018-10-01,Will & Grace,pcdash,Normway,svod,12,21
2018-10-01,Will & Grace,pcdash,Sweden,svod,20,31
2018-10-01,Will & Grace,pcdashpr,Denmark,svod,2,3
2018-10-01,Will & Grace,pcdashpr,Finland,svod,1,1
2018-10-01,Will & Grace,pcdashpr,Normway,svod,1,1
2018-10-01,Will & Grace,pchls,Denmark,svod,8,16
2018-10-01,Will & Grace,pchls,Finland,svod,1,1
2018-10-01,Will & Grace,pchls,Normway,svod,1,1
2018-10-01,Will & Grace,pchls,Sweden,svod,1,1
2018-10-01,Will & Grace,pchls,Sweden,svod,2,4
2018-10-01,Will & Grace,philips2017xdk,Denmark,svod,2,2
2018-10-01,Will & Grace,philips2017xdk,Normway,svod,1,3
2018-10-01,Will & Grace,philips2017xdk,Sweden,svod,1,1
2018-10-01,Will & Grace,ps3xdk,Denmark,svod,1,1
2018-10-01,Will & Grace,ps3xdk,Finland,svod,3,4
2018-10-01,Will & Grace,ps4xdk,Denmark,svod,11,16
2018-10-01,Will & Grace,ps4xdk,Finland,svod,5,6
2018-10-01,Will & Grace,ps4xdk,Normway,svod,5,6
2018-10-01,Will & Grace,ps4xdk,Sweden,svod,3,5
2018-10-01,Will & Grace,samsung2012xdk,Denmark,svod,1,2
2018-10-01,Will & Grace,samsung2012xdk,Finland,svod,1,1
2018-10-01,Will & Grace,samsung2012xdk,Normway,svod,1,1
2018-10-01,Will & Grace,samsung2012xdk,Sweden,svod,2,3
2018-10-01,Will & Grace,samsung2013xdk,Denmark,svod,6,8
2018-10-01,Will & Grace,samsung2013xdk,Finland,svod,2,7
2018-10-01,Will & Grace,samsung2013xdk,Normway,svod,1,1
2018-10-01,Will & Grace,samsung2013xdk,Sweden,svod,1,1
2018-10-01,Will & Grace,samsung2014xdk,Denmark,svod,1,1
2018-10-01,Will & Grace,samsung2014xdk,Finland,svod,2,4
2018-10-01,Will & Grace,samsung2015xdk,Denmark,svod,1,1
2018-10-01,Will & Grace,samsung2015xdk,Finland,svod,3,3
2018-10-01,Will & Grace,samsung2015xdk,Sweden,svod,4,5
2018-10-01,Will & Grace,samsung2016xdk,Denmark,svod,2,2
2018-10-01,Will & Grace,samsung2016xdk,Finland,svod,2,3
